"Race","CountyCode","Candidate","PrecinctName","PrecinctCode","Votes"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","LAKE STEVENS 23","14451723","85"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","LAKE STEVENS 24","14451724","62"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","LAKE STEVENS 24","14451724","86"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","LAKE STEVENS 25","14451725","23"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","LAKE STEVENS 25","14451725","40"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","LAKE STEVENS 26","14451726","30"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","LAKE STEVENS 26","14451726","65"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","LAKE STEVENS 27","14451727","45"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","LAKE STEVENS 27","14451727","50"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","LAKE STEVENS 28","14451757","41"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","LAKE STEVENS 28","14451757","91"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","LAKE STEVENS 29","14451774","38"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","LAKE STEVENS 29","14451774","79"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MARSH","14454012","94"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MARSH","14454012","98"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","SOUTH SNOHOMISH","14454017","71"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","SOUTH SNOHOMISH","14454017","75"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","WELANGDON","14454018","4"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","WELANGDON","14454018","10"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","LUDWIG","14454024","84"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","LUDWIG","14454024","84"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","SEXTON","14454029","83"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","SEXTON","14454029","136"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MACHIAS","14454045","98"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MACHIAS","14454045","158"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MARION","14454046","38"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MARION","14454046","91"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","RIVERVIEW","14454052","87"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","RIVERVIEW","14454052","95"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","SOUTH LAKE STEVENS","14454059","70"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","SOUTH LAKE STEVENS","14454059","114"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","FIR","14454066","56"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","FIR","14454066","106"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","GLENWOOD","14454067","42"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","GLENWOOD","14454067","66"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","TRAIL","14454072","42"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","TRAIL","14454072","52"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","BERKSHIRE","14454075","59"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","BERKSHIRE","14454075","94"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","HAINES","14454291","64"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","HAINES","14454291","103"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MEADOW","14454300","49"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MEADOW","14454300","91"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","PEAK","14454311","2"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","PEAK","14454311","8"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","PENNANT","14454312","112"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","PENNANT","14454312","120"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","PETERSON","14454313","103"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","PETERSON","14454313","142"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","PINEWOOD","14454315","96"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","PINEWOOD","14454315","151"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","WINDSONG","14454336","72"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","WINDSONG","14454336","63"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","WOODRIDGE","14454339","59"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","WOODRIDGE","14454339","128"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","DUBUQUE","14454345","70"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","DUBUQUE","14454345","101"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","POINTE","14454358","14"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","POINTE","14454358","20"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","SUNRISE","14454364","95"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","SUNRISE","14454364","63"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","VALMONT","14454366","24"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","VALMONT","14454366","87"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","HEARTHSTONE","14454458","71"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","HEARTHSTONE","14454458","113"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MARKS","14454464","76"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MARKS","14454464","118"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","OSBORN","14454477","56"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","OSBORN","14454477","79"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","PANTHER CREEK","14454478","68"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","PANTHER CREEK","14454478","105"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","PIONEER TRAILS","14454480","83"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","PIONEER TRAILS","14454480","113"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","RIDGEWAY","14454482","38"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","RIDGEWAY","14454482","71"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","STITCH","14454485","31"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","STITCH","14454485","34"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","CENTENNIAL","14454490","82"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","CENTENNIAL","14454490","125"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","FIRCREST","14454493","39"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","FIRCREST","14454493","63"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","GREENWOOD","14454530","65"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","GREENWOOD","14454530","107"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","HAVEN","14454531","65"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","HAVEN","14454531","105"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","HILLSIDE","14454532","25"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","HILLSIDE","14454532","34"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","OHLDE","14454549","50"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","OHLDE","14454549","122"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","RUGGS LAKE","14454554","56"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","RUGGS LAKE","14454554","92"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","FOUR CORNERS","14454580","97"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","FOUR CORNERS","14454580","110"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","KNOX","14454585","4"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","KNOX","14454585","5"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MORNING RISE","14454588","59"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MORNING RISE","14454588","88"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","PELLERIN","14454634","72"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","PELLERIN","14454634","139"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","KENSINGTON","14454648","41"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","KENSINGTON","14454648","68"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","OVERLOOK","14454706","63"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","OVERLOOK","14454706","101"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","SOUTH ALDERWOOD","20134083","103"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","SOUTH ALDERWOOD","20134083","49"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","SAMOEA","20134196","81"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","SAMOEA","20134196","76"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","POPLAR","20134316","54"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","POPLAR","20134316","60"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","CRAWFORD","20134690","11"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","CRAWFORD","20134690","25"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","PARKWAY","20134776","35"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","PARKWAY","20134776","51"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MOUNTLAKE TERRACE  1","20141090","100"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MOUNTLAKE TERRACE  1","20141090","58"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MOUNTLAKE TERRACE  2","20141091","139"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MOUNTLAKE TERRACE  2","20141091","57"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MOUNTLAKE TERRACE  3","20141092","107"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MOUNTLAKE TERRACE  3","20141092","83"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MOUNTLAKE TERRACE  5","20141093","131"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MOUNTLAKE TERRACE  5","20141093","64"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MOUNTLAKE TERRACE  6","20141094","105"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MOUNTLAKE TERRACE  6","20141094","46"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MOUNTLAKE TERRACE 11","20141138","85"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MOUNTLAKE TERRACE 11","20141138","63"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MOUNTLAKE TERRACE 12","20141139","114"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MOUNTLAKE TERRACE 12","20141139","73"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MOUNTLAKE TERRACE 13","20141140","88"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MOUNTLAKE TERRACE 13","20141140","62"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MOUNTLAKE TERRACE 14","20141141","79"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MOUNTLAKE TERRACE 14","20141141","94"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MOUNTLAKE TERRACE 15","20141142","72"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MOUNTLAKE TERRACE 15","20141142","76"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","BRIER 1","20141179","97"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","BRIER 1","20141179","104"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","BRIER 2","20141180","95"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","BRIER 2","20141180","74"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","BRIER 3","20141181","141"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","BRIER 3","20141181","127"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MOUNTLAKE TERRACE 17","20141189","140"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MOUNTLAKE TERRACE 17","20141189","70"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MOUNTLAKE TERRACE 18","20141190","92"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MOUNTLAKE TERRACE 18","20141190","79"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MOUNTLAKE TERRACE 19","20141191","79"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MOUNTLAKE TERRACE 19","20141191","80"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","BRIER 4","20141276","109"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","BRIER 4","20141276","74"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","BRIER 5","20141277","127"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","BRIER 5","20141277","137"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","BRIER 6","20141343","86"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","BRIER 6","20141343","56"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","BRIER 7","20141344","76"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","BRIER 7","20141344","80"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MOUNTLAKE TERRACE  4","20141432","59"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MOUNTLAKE TERRACE  4","20141432","68"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","BRIER 8","20141614","84"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","BRIER 8","20141614","71"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MOUNTLAKE TERRACE 16","20141630","79"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MOUNTLAKE TERRACE 16","20141630","42"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","NORTH CREEK","20144065","72"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","NORTH CREEK","20144065","65"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","LOCUST","20144078","60"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","LOCUST","20144078","81"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","WILLOWDALE","20144085","39"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","WILLOWDALE","20144085","56"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","HUNT(*)","20144089","0"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","HUNT(*)","20144089","0"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","MERIDIAN","20144136","61"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","MERIDIAN","20144136","67"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","VINE","20144146","84"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","VINE","20144146","74"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","ATLAS","20144177","88"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","ATLAS","20144177","105"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","QUEENS","20144212","119"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","QUEENS","20144212","121"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","WAXON","20144213","105"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","WAXON","20144213","99"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","COUNTRY","20144281","44"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","COUNTRY","20144281","68"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","CRYSTAL","20144284","55"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","CRYSTAL","20144284","88"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","THRASHERS","20144324","72"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","THRASHERS","20144324","62"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","DAMSON","20144446","107"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","DAMSON","20144446","107"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","WANDERING CREEK","20144596","101"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","WANDERING CREEK","20144596","151"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","NEWTON","20144705","65"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","NEWTON","20144705","55"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","DANVERS","20144775","24"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","DANVERS","20144775","33"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","STANWOOD 1","21011199","61"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","STANWOOD 1","21011199","44"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","STANWOOD 2","21011200","111"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","STANWOOD 2","21011200","52"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","STANWOOD 3","21011509","100"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","STANWOOD 3","21011509","65"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","STANWOOD 4","21011641","170"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","STANWOOD 4","21011641","113"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","STANWOOD 5","21011669","114"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","STANWOOD 5","21011669","120"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","STANWOOD 6","21011711","55"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","STANWOOD 6","21011711","68"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","STANWOOD 7","21011712","70"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","STANWOOD 7","21011712","38"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","FLORENCE","21014002","28"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","FLORENCE","21014002","28"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","PORT SUSAN","21014004","141"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","PORT SUSAN","21014004","125"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","CEDARHOME","21014022","107"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","CEDARHOME","21014022","97"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","CLIFF","21014025","58"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","CLIFF","21014025","74"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","STANBY","21014030","23"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","STANBY","21014030","34"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","SILVANA","21014037","49"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","SILVANA","21014037","74"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","LAKEWOOD","21014061","61"
