Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
KEN 47-2704,City of Kent Proposition A,47,9,8,Total,NP,Times Under Voted,3
KEN 47-2704,City of Kent Proposition A,47,9,8,Total,<NP>,Approved,111
KEN 47-2704,City of Kent Proposition A,47,9,8,Total,<NP>,Rejected,134
KEN 47-2704,City of Kent Proposition A,47,9,8,Total,NP,Times Over Voted,0
KEN 47-2708,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Registered Voters,498
KEN 47-2708,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Counted,125
KEN 47-2708,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Under Voted,0
KEN 47-2708,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Rejected,71
KEN 47-2708,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Approved,54
KEN 47-2708,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Over Voted,0
KEN 47-2708,City of Kent Proposition A,47,5,9,Total,NP,Registered Voters,498
KEN 47-2708,City of Kent Proposition A,47,5,9,Total,NP,Times Counted,125
KEN 47-2708,City of Kent Proposition A,47,5,9,Total,NP,Times Under Voted,0
KEN 47-2708,City of Kent Proposition A,47,5,9,Total,<NP>,Approved,59
KEN 47-2708,City of Kent Proposition A,47,5,9,Total,<NP>,Rejected,66
KEN 47-2708,City of Kent Proposition A,47,5,9,Total,NP,Times Over Voted,0
KEN 47-2709,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Registered Voters,502
KEN 47-2709,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Counted,129
KEN 47-2709,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Under Voted,0
KEN 47-2709,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Rejected,85
KEN 47-2709,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Approved,44
KEN 47-2709,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Over Voted,0
KEN 47-2709,City of Kent Proposition A,47,5,9,Total,NP,Registered Voters,502
KEN 47-2709,City of Kent Proposition A,47,5,9,Total,NP,Times Counted,129
KEN 47-2709,City of Kent Proposition A,47,5,9,Total,NP,Times Under Voted,0
KEN 47-2709,City of Kent Proposition A,47,5,9,Total,<NP>,Approved,48
KEN 47-2709,City of Kent Proposition A,47,5,9,Total,<NP>,Rejected,81
KEN 47-2709,City of Kent Proposition A,47,5,9,Total,NP,Times Over Voted,0
COV 47-2711,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Registered Voters,590
COV 47-2711,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Counted,142
COV 47-2711,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Under Voted,0
COV 47-2711,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Rejected,60
COV 47-2711,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Approved,82
COV 47-2711,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
RUDDELL,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Registered Voters,411
KEN 33-3378,City of Kent Proposition A,33,5,9,Total,<NP>,Approved,116
RUDDELL,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Counted,110
RUDDELL,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Under Voted,0
RUDDELL,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Rejected,66
RUDDELL,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Approved,44
RUDDELL,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
M-V 05-2748,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,851
M-V 05-2748,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,320
M-V 05-2748,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
M-V 05-2748,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,204
M-V 05-2748,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,116
M-V 05-2748,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
DANIEL,Tahoma School District No. 409 Proposition No. 1,5,9,9,Total,NP,Registered Voters,7
DANIEL,Tahoma School District No. 409 Proposition No. 1,5,9,9,Total,NP,Times Counted,2
DANIEL,Tahoma School District No. 409 Proposition No. 1,5,9,9,Total,NP,Times Under Voted,0
DANIEL,Tahoma School District No. 409 Proposition No. 1,5,9,9,Total,<NP>,Yes,0
DANIEL,Tahoma School District No. 409 Proposition No. 1,5,9,9,Total,<NP>,No,2
DANIEL,Tahoma School District No. 409 Proposition No. 1,5,9,9,Total,NP,Times Over Voted,0
KEN 47-2834,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Registered Voters,569
KEN 47-2834,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Counted,145
KEN 47-2834,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Under Voted,0
KEN 47-2834,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Rejected,63
KEN 47-2834,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Approved,82
KEN 47-2834,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Over Voted,0
KEN 47-2834,City of Kent Proposition A,47,5,8,Total,NP,Registered Voters,569
KEN 47-2834,City of Kent Proposition A,47,5,8,Total,NP,Times Counted,145
KEN 47-2834,City of Kent Proposition A,47,5,8,Total,NP,Times Under Voted,3
KEN 47-2834,City of Kent Proposition A,47,5,8,Total,<NP>,Approved,75
KEN 47-2834,City of Kent Proposition A,47,5,8,Total,<NP>,Rejected,67
KEN 47-2834,City of Kent Proposition A,47,5,8,Total,NP,Times Over Voted,0
KEN 47-2836,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Registered Voters,553
KEN 47-2836,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Counted,143
KEN 47-2836,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Under Voted,1
KEN 47-2836,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Rejected,91
KEN 47-2836,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Approved,51
KEN 47-2836,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Over Voted,0
KEN 47-2836,City of Kent Proposition A,47,5,9,Total,NP,Registered Voters,553
KEN 47-2836,City of Kent Proposition A,47,5,9,Total,NP,Times Counted,143
KEN 47-2836,City of Kent Proposition A,47,5,9,Total,NP,Times Under Voted,1
KEN 47-2836,City of Kent Proposition A,47,5,9,Total,<NP>,Approved,53
KEN 47-2836,City of Kent Proposition A,47,5,9,Total,<NP>,Rejected,89
KEN 47-2836,City of Kent Proposition A,47,5,9,Total,NP,Times Over Voted,0
KEN 47-2838,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Registered Voters,677
KEN 47-2838,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Counted,187
KEN 47-2838,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Under Voted,0
KEN 47-2838,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,<NP>,Rejected,111
KEN 47-2838,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,<NP>,Approved,76
KEN 47-2838,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
KEN 47-2838,City of Kent Proposition A,47,7,8,Total,NP,Registered Voters,677
KEN 47-2838,City of Kent Proposition A,47,7,8,Total,NP,Times Counted,187
KEN 47-2838,City of Kent Proposition A,47,7,8,Total,NP,Times Under Voted,0
KEN 47-2838,City of Kent Proposition A,47,7,8,Total,<NP>,Approved,65
KEN 47-2838,City of Kent Proposition A,47,7,8,Total,<NP>,Rejected,122
KEN 47-2838,City of Kent Proposition A,47,7,8,Total,NP,Times Over Voted,0
M-V 05-2841,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,401
M-V 05-2841,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,191
M-V 05-2841,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
M-V 05-2841,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,123
M-V 05-2841,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,68
M-V 05-2841,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
COV 47-2843,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Registered Voters,550
COV 47-2843,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Counted,145
COV 47-2843,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Under Voted,1
COV 47-2843,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Rejected,88
COV 47-2843,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Approved,56
COV 47-2843,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
M-V 05-2857,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,730
M-V 05-2857,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,386
M-V 05-2857,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,1
M-V 05-2857,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,260
M-V 05-2857,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,125
M-V 05-2857,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
SWEENEY,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,566
SWEENEY,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,282
SWEENEY,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
SWEENEY,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,127
SWEENEY,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,154
SWEENEY,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,1
KEN 33-2864,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Registered Voters,494
KEN 33-2864,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Counted,130
KEN 33-2864,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Under Voted,1
KEN 33-2864,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,<NP>,Rejected,83
KEN 33-2864,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,<NP>,Approved,46
KEN 33-2864,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-2864,City of Kent Proposition A,33,5,9,Total,NP,Registered Voters,494
KEN 33-2864,City of Kent Proposition A,33,5,9,Total,NP,Times Counted,130
KEN 33-2864,City of Kent Proposition A,33,5,9,Total,NP,Times Under Voted,0
KEN 33-2864,City of Kent Proposition A,33,5,9,Total,<NP>,Approved,51
KEN 33-2864,City of Kent Proposition A,33,5,9,Total,<NP>,Rejected,79
KEN 33-2864,City of Kent Proposition A,33,5,9,Total,NP,Times Over Voted,0
KEN 47-2939,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Registered Voters,367
KEN 47-2939,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Counted,79
KEN 47-2939,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Under Voted,1
KEN 47-2939,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Rejected,51
KEN 47-2939,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Approved,27
KEN 47-2939,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Over Voted,0
KEN 47-2939,City of Kent Proposition A,47,5,8,Total,NP,Registered Voters,367
KEN 47-2939,City of Kent Proposition A,47,5,8,Total,NP,Times Counted,79
KEN 47-2939,City of Kent Proposition A,47,5,8,Total,NP,Times Under Voted,1
KEN 47-2939,City of Kent Proposition A,47,5,8,Total,<NP>,Approved,30
KEN 47-2939,City of Kent Proposition A,47,5,8,Total,<NP>,Rejected,48
KEN 47-2939,City of Kent Proposition A,47,5,8,Total,NP,Times Over Voted,0
DUV 45-2959,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Registered Voters,525
DUV 45-2959,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Counted,116
DUV 45-2959,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Under Voted,0
DUV 45-2959,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,<NP>,Approved,74
DUV 45-2959,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,<NP>,Rejected,42
DUV 45-2959,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Over Voted,0
MARCEL,King County Fire Protection District No. 45 Proposition No. 1,5,3,1,Total,NP,Registered Voters,403
MARCEL,King County Fire Protection District No. 45 Proposition No. 1,5,3,1,Total,NP,Times Counted,111
MARCEL,King County Fire Protection District No. 45 Proposition No. 1,5,3,1,Total,NP,Times Under Voted,0
MARCEL,King County Fire Protection District No. 45 Proposition No. 1,5,3,1,Total,<NP>,Approved,59
MARCEL,King County Fire Protection District No. 45 Proposition No. 1,5,3,1,Total,<NP>,Rejected,52
MARCEL,King County Fire Protection District No. 45 Proposition No. 1,5,3,1,Total,NP,Times Over Voted,0
COV 47-2982,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Registered Voters,592
COV 47-2982,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Counted,94
COV 47-2982,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Under Voted,0
COV 47-2982,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Rejected,42
COV 47-2982,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Approved,52
COV 47-2982,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
HUCKLEBERRY,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Registered Voters,413
HUCKLEBERRY,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Counted,110
HUCKLEBERRY,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Under Voted,0
HUCKLEBERRY,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Rejected,61
HUCKLEBERRY,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Approved,49
HUCKLEBERRY,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
KEN 47-2985,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Registered Voters,579
KEN 47-2985,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Counted,86
KEN 47-2985,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Under Voted,0
KEN 47-2985,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Rejected,34
KEN 47-2985,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Approved,52
KEN 47-2985,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Over Voted,0
KEN 47-2985,City of Kent Proposition A,47,5,8,Total,NP,Registered Voters,579
KEN 47-2985,City of Kent Proposition A,47,5,8,Total,NP,Times Counted,86
KEN 47-2985,City of Kent Proposition A,47,5,8,Total,NP,Times Under Voted,0
KEN 47-2985,City of Kent Proposition A,47,5,8,Total,<NP>,Approved,51
KEN 47-2985,City of Kent Proposition A,47,5,8,Total,<NP>,Rejected,35
KEN 47-2985,City of Kent Proposition A,47,5,8,Total,NP,Times Over Voted,0
KEN 47-3136,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Registered Voters,295
KEN 47-3136,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Counted,66
KEN 47-3136,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Under Voted,0
KEN 47-3136,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Rejected,42
KEN 47-3136,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Approved,24
KEN 47-3136,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Over Voted,0
KEN 47-3136,City of Kent Proposition A,47,5,9,Total,NP,Registered Voters,295
KEN 47-3136,City of Kent Proposition A,47,5,9,Total,NP,Times Counted,66
KEN 47-3136,City of Kent Proposition A,47,5,9,Total,NP,Times Under Voted,1
KEN 47-3136,City of Kent Proposition A,47,5,9,Total,<NP>,Approved,17
KEN 47-3136,City of Kent Proposition A,47,5,9,Total,<NP>,Rejected,48
KEN 47-3136,City of Kent Proposition A,47,5,9,Total,NP,Times Over Voted,0
KEN 33-3172,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Registered Voters,644
KEN 33-3172,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Counted,58
KEN 33-3172,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Under Voted,0
KEN 33-3172,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,<NP>,Rejected,24
KEN 33-3172,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,<NP>,Approved,34
KEN 33-3172,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-3172,City of Kent Proposition A,33,5,9,Total,NP,Registered Voters,644
KEN 33-3172,City of Kent Proposition A,33,5,9,Total,NP,Times Counted,58
KEN 33-3172,City of Kent Proposition A,33,5,9,Total,NP,Times Under Voted,1
KEN 33-3172,City of Kent Proposition A,33,5,9,Total,<NP>,Approved,22
KEN 33-3172,City of Kent Proposition A,33,5,9,Total,<NP>,Rejected,35
KEN 33-3172,City of Kent Proposition A,33,5,9,Total,NP,Times Over Voted,0
KEN 33-3174,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Registered Voters,779
KEN 33-3174,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Counted,205
KEN 33-3174,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Under Voted,0
KEN 33-3174,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,<NP>,Rejected,120
KEN 33-3174,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,<NP>,Approved,85
KEN 33-3174,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-3174,City of Kent Proposition A,33,5,9,Total,NP,Registered Voters,779
KEN 33-3174,City of Kent Proposition A,33,5,9,Total,NP,Times Counted,205
KEN 33-3174,City of Kent Proposition A,33,5,9,Total,NP,Times Under Voted,1
KEN 33-3174,City of Kent Proposition A,33,5,9,Total,<NP>,Approved,96
KEN 33-3174,City of Kent Proposition A,33,5,9,Total,<NP>,Rejected,108
KEN 33-3174,City of Kent Proposition A,33,5,9,Total,NP,Times Over Voted,0
KEN 47-3180,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Registered Voters,569
KEN 47-3180,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Counted,106
KEN 47-3180,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Under Voted,2
KEN 47-3180,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Rejected,55
KEN 47-3180,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Approved,49
KEN 47-3180,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Over Voted,0
KEN 47-3180,City of Kent Proposition A,47,5,8,Total,NP,Registered Voters,569
KEN 47-3180,City of Kent Proposition A,47,5,8,Total,NP,Times Counted,106
KEN 47-3180,City of Kent Proposition A,47,5,8,Total,NP,Times Under Voted,1
KEN 47-3180,City of Kent Proposition A,47,5,8,Total,<NP>,Approved,40
KEN 47-3180,City of Kent Proposition A,47,5,8,Total,<NP>,Rejected,65
KEN 47-3180,City of Kent Proposition A,47,5,8,Total,NP,Times Over Voted,0
LAKE YOUNGS,Tahoma School District No. 409 Proposition No. 1,47,9,8,Total,NP,Registered Voters,68
LAKE YOUNGS,Tahoma School District No. 409 Proposition No. 1,47,9,8,Total,NP,Times Counted,36
LAKE YOUNGS,Tahoma School District No. 409 Proposition No. 1,47,9,8,Total,NP,Times Under Voted,0
LAKE YOUNGS,Tahoma School District No. 409 Proposition No. 1,47,9,8,Total,<NP>,Yes,21
LAKE YOUNGS,Tahoma School District No. 409 Proposition No. 1,47,9,8,Total,<NP>,No,15
LAKE YOUNGS,Tahoma School District No. 409 Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
LAKE YOUNGS,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Registered Voters,466
LAKE YOUNGS,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Counted,176
LAKE YOUNGS,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Under Voted,0
LAKE YOUNGS,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Rejected,112
LAKE YOUNGS,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Approved,64
LAKE YOUNGS,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
KEN 47-3184,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Registered Voters,812
KEN 47-3184,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Counted,255
KEN 47-3184,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Under Voted,1
KEN 47-3184,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Rejected,149
KEN 47-3184,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Approved,105
KEN 47-3184,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Over Voted,0
KEN 47-3184,City of Kent Proposition A,47,5,8,Total,NP,Registered Voters,812
KEN 47-3184,City of Kent Proposition A,47,5,8,Total,NP,Times Counted,255
KEN 47-3184,City of Kent Proposition A,47,5,8,Total,NP,Times Under Voted,2
KEN 47-3184,City of Kent Proposition A,47,5,8,Total,<NP>,Approved,108
KEN 47-3184,City of Kent Proposition A,47,5,8,Total,<NP>,Rejected,145
KEN 47-3184,City of Kent Proposition A,47,5,8,Total,NP,Times Over Voted,0
FALCON,Tahoma School District No. 409 Proposition No. 1,31,9,8,Total,NP,Registered Voters,0
FALCON,Tahoma School District No. 409 Proposition No. 1,31,9,8,Total,NP,Times Counted,0
FALCON,Tahoma School District No. 409 Proposition No. 1,31,9,8,Total,NP,Times Under Voted,0
FALCON,Tahoma School District No. 409 Proposition No. 1,31,9,8,Total,<NP>,Yes,0
FALCON,Tahoma School District No. 409 Proposition No. 1,31,9,8,Total,<NP>,No,0
FALCON,Tahoma School District No. 409 Proposition No. 1,31,9,8,Total,NP,Times Over Voted,0
KEN 47-3189,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Registered Voters,799
KEN 47-3189,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Counted,112
KEN 47-3189,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Under Voted,0
KEN 47-3189,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Rejected,62
KEN 47-3189,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Approved,50
KEN 47-3189,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Over Voted,0
KEN 47-3189,City of Kent Proposition A,47,5,9,Total,NP,Registered Voters,799
KEN 47-3189,City of Kent Proposition A,47,5,9,Total,NP,Times Counted,112
KEN 47-3189,City of Kent Proposition A,47,5,9,Total,NP,Times Under Voted,0
KEN 47-3189,City of Kent Proposition A,47,5,9,Total,<NP>,Approved,51
KEN 47-3189,City of Kent Proposition A,47,5,9,Total,<NP>,Rejected,61
KEN 47-3189,City of Kent Proposition A,47,5,9,Total,NP,Times Over Voted,0
KEN 47-3190,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Registered Voters,760
KEN 47-3190,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Counted,140
KEN 47-3190,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Under Voted,0
KEN 47-3190,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Rejected,69
KEN 47-3190,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Approved,71
KEN 47-3190,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Over Voted,0
KEN 47-3190,City of Kent Proposition A,47,5,8,Total,NP,Registered Voters,760
KEN 47-3190,City of Kent Proposition A,47,5,8,Total,NP,Times Counted,140
KEN 47-3190,City of Kent Proposition A,47,5,8,Total,NP,Times Under Voted,1
KEN 47-3190,City of Kent Proposition A,47,5,8,Total,<NP>,Approved,74
KEN 47-3190,City of Kent Proposition A,47,5,8,Total,<NP>,Rejected,65
KEN 47-3190,City of Kent Proposition A,47,5,8,Total,NP,Times Over Voted,0
DIPPER,King County Fire Protection District No. 45 Proposition No. 1,5,3,1,Total,NP,Registered Voters,405
DIPPER,King County Fire Protection District No. 45 Proposition No. 1,5,3,1,Total,NP,Times Counted,73
DIPPER,King County Fire Protection District No. 45 Proposition No. 1,5,3,1,Total,NP,Times Under Voted,0
DIPPER,King County Fire Protection District No. 45 Proposition No. 1,5,3,1,Total,<NP>,Approved,49
DIPPER,King County Fire Protection District No. 45 Proposition No. 1,5,3,1,Total,<NP>,Rejected,24
DIPPER,King County Fire Protection District No. 45 Proposition No. 1,5,3,1,Total,NP,Times Over Voted,0
TRILLIUM,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Registered Voters,4
TRILLIUM,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Counted,0
TRILLIUM,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Under Voted,0
TRILLIUM,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,<NP>,Approved,0
TRILLIUM,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,<NP>,Rejected,0
