Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
KIR 01-0019,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-0356,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,267
KIR 01-0356,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,846
KIR 01-0356,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,132
KIR 01-0356,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,1
KIR 01-0356,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,400
KIR 01-0356,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-0403,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,158
KIR 01-0403,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,525
KIR 01-0403,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,64
KIR 01-0403,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,1
KIR 01-0403,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,223
KIR 01-0403,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-0421,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,199
KIR 01-0421,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,737
KIR 01-0421,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,89
KIR 01-0421,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,0
KIR 01-0421,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,288
KIR 01-0421,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-0422,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,143
KIR 01-0422,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,632
KIR 01-0422,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,66
KIR 01-0422,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,0
KIR 01-0422,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,209
KIR 01-0422,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-0870,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,157
KIR 01-0870,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,632
KIR 01-0870,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,87
KIR 01-0870,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,0
KIR 01-0870,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,244
KIR 01-0870,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-2457,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,168
KIR 01-2457,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,705
KIR 01-2457,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,83
KIR 01-2457,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,0
KIR 01-2457,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,251
KIR 01-2457,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-2488,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,218
KIR 01-2488,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,760
KIR 01-2488,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,125
KIR 01-2488,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,1
KIR 01-2488,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,344
KIR 01-2488,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-2561,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,171
KIR 01-2561,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,657
KIR 01-2561,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,86
KIR 01-2561,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,0
KIR 01-2561,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,257
KIR 01-2561,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-2595,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,100
KIR 01-2595,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,513
KIR 01-2595,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,54
KIR 01-2595,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,0
KIR 01-2595,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,154
KIR 01-2595,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-2678,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,178
KIR 01-2678,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,671
KIR 01-2678,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,75
KIR 01-2678,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,0
KIR 01-2678,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,253
KIR 01-2678,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-2759,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,211
KIR 01-2759,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,696
KIR 01-2759,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,78
KIR 01-2759,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,0
KIR 01-2759,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,289
KIR 01-2759,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-2762,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,158
KIR 01-2762,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,622
KIR 01-2762,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,83
KIR 01-2762,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,0
KIR 01-2762,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,241
KIR 01-2762,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-2767,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,188
KIR 01-2767,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,588
KIR 01-2767,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,86
KIR 01-2767,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,0
KIR 01-2767,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,274
KIR 01-2767,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-2768,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,187
KIR 01-2768,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,613
KIR 01-2768,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,95
KIR 01-2768,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,0
KIR 01-2768,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,282
KIR 01-2768,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-2918,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,166
KIR 01-2918,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,683
KIR 01-2918,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,85
KIR 01-2918,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,0
KIR 01-2918,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,251
KIR 01-2918,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-2923,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,128
KIR 01-2923,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,691
KIR 01-2923,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,52
KIR 01-2923,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,2
KIR 01-2923,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,182
KIR 01-2923,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-3422,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,153
KIR 01-3422,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,564
KIR 01-3422,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,57
KIR 01-3422,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,0
KIR 01-3422,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,210
KIR 01-3422,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 01-3678,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Approved,77
KIR 01-3678,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Registered Voters,385
KIR 01-3678,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Rejected,62
KIR 01-3678,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Blank Voted,0
KIR 01-3678,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Counted,139
KIR 01-3678,Lake Washington School District No. 414 Proposition No. 1,1,1,1,Total,NP,Times Over Voted,0
KIR 45-0442,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,122
KIR 45-0442,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,581
KIR 45-0442,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,70
KIR 45-0442,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-0442,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,192
KIR 45-0442,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-0554,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Approved,80
KIR 45-0554,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Registered Voters,459
KIR 45-0554,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Rejected,40
KIR 45-0554,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Times Blank Voted,0
KIR 45-0554,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Times Counted,120
KIR 45-0554,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Times Over Voted,0
KIR 45-0610,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,163
KIR 45-0610,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,558
KIR 45-0610,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,78
KIR 45-0610,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-0610,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,241
KIR 45-0610,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-0616,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,128
KIR 45-0616,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,593
KIR 45-0616,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,62
KIR 45-0616,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-0616,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,190
KIR 45-0616,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-0618,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,148
KIR 45-0618,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,451
KIR 45-0618,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,63
KIR 45-0618,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-0618,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,211
KIR 45-0618,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-0619,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,128
KIR 45-0619,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,320
KIR 45-0619,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,47
KIR 45-0619,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,1
KIR 45-0619,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,176
KIR 45-0619,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-0620,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,171
KIR 45-0620,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,567
KIR 45-0620,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,94
KIR 45-0620,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,1
KIR 45-0620,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,266
KIR 45-0620,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-0622,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,131
KIR 45-0622,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,389
KIR 45-0622,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,47
KIR 45-0622,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-0622,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,178
KIR 45-0622,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-0623,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,111
KIR 45-0623,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,373
KIR 45-0623,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,44
KIR 45-0623,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-0623,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,155
KIR 45-0623,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-0624,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,217
KIR 45-0624,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,786
KIR 45-0624,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,89
KIR 45-0624,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-0624,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,306
KIR 45-0624,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-0627,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,219
KIR 45-0627,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,629
KIR 45-0627,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,76
KIR 45-0627,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-0627,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,295
KIR 45-0627,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-0630,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,124
KIR 45-0630,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,542
KIR 45-0630,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,53
KIR 45-0630,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-0630,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,177
KIR 45-0630,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-0631,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,147
KIR 45-0631,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,591
KIR 45-0631,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,68
KIR 45-0631,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-0631,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,215
KIR 45-0631,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-0632,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,111
KIR 45-0632,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,485
KIR 45-0632,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,86
KIR 45-0632,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-0632,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,197
KIR 45-0632,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-0925,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,30
KIR 45-0925,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,146
KIR 45-0925,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,16
KIR 45-0925,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-0925,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,46
KIR 45-0925,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-1019,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,178
KIR 45-1019,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,781
KIR 45-1019,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,86
KIR 45-1019,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-1019,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,264
KIR 45-1019,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-1040,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Approved,178
KIR 45-1040,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Registered Voters,798
KIR 45-1040,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Rejected,105
KIR 45-1040,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Times Blank Voted,1
KIR 45-1040,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Times Counted,284
KIR 45-1040,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Times Over Voted,0
KIR 45-2421,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Approved,112
KIR 45-2421,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Registered Voters,511
KIR 45-2421,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Rejected,70
KIR 45-2421,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Times Blank Voted,0
KIR 45-2421,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Times Counted,182
KIR 45-2421,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Times Over Voted,0
KIR 45-2423,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,263
KIR 45-2423,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,720
KIR 45-2423,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,92
KIR 45-2423,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-2423,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,355
KIR 45-2423,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-2471,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,98
KIR 45-2471,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,343
KIR 45-2471,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,48
KIR 45-2471,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-2471,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,146
KIR 45-2471,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-2489,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,62
KIR 45-2489,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,318
KIR 45-2489,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,38
KIR 45-2489,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-2489,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,100
KIR 45-2489,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-2560,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,161
KIR 45-2560,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,742
KIR 45-2560,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,57
KIR 45-2560,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-2560,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,218
KIR 45-2560,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-2679,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,143
KIR 45-2679,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,608
KIR 45-2679,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,89
KIR 45-2679,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-2679,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,232
KIR 45-2679,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-2722,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Approved,138
KIR 45-2722,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Registered Voters,589
KIR 45-2722,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Rejected,60
KIR 45-2722,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Times Blank Voted,0
KIR 45-2722,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Times Counted,198
KIR 45-2722,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Times Over Voted,0
KIR 45-2730,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,106
KIR 45-2730,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,711
KIR 45-2730,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,61
KIR 45-2730,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,1
KIR 45-2730,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,168
KIR 45-2730,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
KIR 45-2760,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Approved,167
KIR 45-2760,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Registered Voters,644
KIR 45-2760,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Rejected,108
KIR 45-2760,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Times Blank Voted,0
KIR 45-2760,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Times Counted,275
KIR 45-2760,Lake Washington School District No. 414 Proposition No. 1,45,1,1,Total,NP,Times Over Voted,0
KIR 45-2761,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Approved,161
KIR 45-2761,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,629
KIR 45-2761,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Rejected,71
KIR 45-2761,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Blank Voted,0
KIR 45-2761,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,232
KIR 45-2761,Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
