"Race","CountyCode","Candidate","PrecinctName","PrecinctCode","Votes"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Reject","Sacheen","18","86"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Approved","Usk","19","89"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Reject","Usk","19","63"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Approved","Diamond Lk West","20","86"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Reject","Diamond Lk West","20","53"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Approved","Deer Valley North","21","99"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Reject","Deer Valley North","21","74"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Approved","Locke","22","14"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Reject","Locke","22","15"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Approved","Kalispel Leclerc","23","65"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Reject","Kalispel Leclerc","23","38"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Approved","Skookum","24","32"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Reject","Skookum","24","17"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Approved","Deer Valley South","25","30"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Reject","Deer Valley South","25","20"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Approved","Fertile Valley South","26","44"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Reject","Fertile Valley South","26","59"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Approved","Diamond Lk","27","202"
"Hospital District - 01 ASSISTED LIVING FACILITY EXPANSION BONDS EXPANSION BONDS","PE","Reject","Diamond Lk","27","116"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Total","-1","837"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Total","-1","455"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Ritzville Ward #1","111","50"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Ritzville Ward #1","111","30"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Ritzville Ward #2","112","65"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Ritzville Ward #2","112","36"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Ritzville Ward #3","113","106"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Ritzville Ward #3","113","51"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Ritzville Ward #4","114","97"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Ritzville Ward #4","114","38"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Ritzville Ward #5","115","110"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Ritzville Ward #5","115","46"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Ritzville Rural NW","121","90"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Ritzville Rural NW","121","54"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Ritzville Rural SE","122","72"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Ritzville Rural SE","122","50"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Batum","123","21"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Batum","123","30"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Benge","211","11"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Benge","211","7"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Washtucna City #1","212","46"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Washtucna City #1","212","23"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Washtucna Rural","221","32"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Washtucna Rural","221","9"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Ralston","222","16"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Ralston","222","8"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Lind #1","311","75"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Lind #1","311","42"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Lind Rural","321","33"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Lind Rural","321","14"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Fairview","322","9"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Fairview","322","9"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Approved","Schrag","323","4"
"HOSPITAL DISTRICT 2 EMS Levy EMS Levy","AD","Rejected","Schrag","323","8"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Approved","Total","-1","534"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Rejected","Total","-1","426"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Approved","Ritzville Ward #1","111","36"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Rejected","Ritzville Ward #1","111","45"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Approved","Ritzville Ward #2","112","56"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Rejected","Ritzville Ward #2","112","45"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Approved","Ritzville Ward #3","113","97"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Rejected","Ritzville Ward #3","113","63"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Approved","Ritzville Ward #4","114","84"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Rejected","Ritzville Ward #4","114","54"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Approved","Ritzville Ward #5","115","99"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Rejected","Ritzville Ward #5","115","58"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Approved","Ritzville Rural NW","121","86"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Rejected","Ritzville Rural NW","121","64"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Approved","Ritzville Rural SE","122","52"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Rejected","Ritzville Rural SE","122","71"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Approved","Batum","123","9"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Rejected","Batum","123","17"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Approved","Ralston","222","15"
"SCHOOL DISTRICT 160 - RITZVILLE Bonds to Modernize, Improve and Construct School Facilities Bonds to Modernize, Improve and Construct School Facilities","AD","Rejected","Ralston","222","9"
"CITY OF OTHELLO Sales and Use Tax for Transportation Improvements Sales and Use Tax for Transportation Improvements","AD","Yes","Total","-1","365"
"CITY OF OTHELLO Sales and Use Tax for Transportation Improvements Sales and Use Tax for Transportation Improvements","AD","No","Total","-1","152"
"CITY OF OTHELLO Sales and Use Tax for Transportation Improvements Sales and Use Tax for Transportation Improvements","AD","Yes","Othello City #1","411","12"
"CITY OF OTHELLO Sales and Use Tax for Transportation Improvements Sales and Use Tax for Transportation Improvements","AD","No","Othello City #1","411","3"
"CITY OF OTHELLO Sales and Use Tax for Transportation Improvements Sales and Use Tax for Transportation Improvements","AD","Yes","Othello City #2","412","80"
"CITY OF OTHELLO Sales and Use Tax for Transportation Improvements Sales and Use Tax for Transportation Improvements","AD","No","Othello City #2","412","34"
"CITY OF OTHELLO Sales and Use Tax for Transportation Improvements Sales and Use Tax for Transportation Improvements","AD","Yes","Othello City #3","413","72"
"CITY OF OTHELLO Sales and Use Tax for Transportation Improvements Sales and Use Tax for Transportation Improvements","AD","No","Othello City #3","413","20"
"CITY OF OTHELLO Sales and Use Tax for Transportation Improvements Sales and Use Tax for Transportation Improvements","AD","Yes","Othello City #4","414","88"
"CITY OF OTHELLO Sales and Use Tax for Transportation Improvements Sales and Use Tax for Transportation Improvements","AD","No","Othello City #4","414","37"
"CITY OF OTHELLO Sales and Use Tax for Transportation Improvements Sales and Use Tax for Transportation Improvements","AD","Yes","Othello City #5","415","72"
"CITY OF OTHELLO Sales and Use Tax for Transportation Improvements Sales and Use Tax for Transportation Improvements","AD","No","Othello City #5","415","38"
"CITY OF OTHELLO Sales and Use Tax for Transportation Improvements Sales and Use Tax for Transportation Improvements","AD","Yes","Othello City #6","416","41"
"CITY OF OTHELLO Sales and Use Tax for Transportation Improvements Sales and Use Tax for Transportation Improvements","AD","No","Othello City #6","416","20"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","Yes","Total","-1","2723"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","No","Total","-1","601"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","Yes","169    ","169","340"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","No","169    ","169","80"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","Yes","170    ","170","167"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","No","170    ","170","38"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","Yes","171    ","171","243"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","No","171    ","171","51"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","Yes","172    ","172","190"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","No","172    ","172","33"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","Yes","173    ","173","149"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","No","173    ","173","65"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","Yes","174    ","174","174"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","No","174    ","174","33"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","Yes","175    ","175","260"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","No","175    ","175","39"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","Yes","176    ","176","232"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","No","176    ","176","46"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","Yes","177    ","177","209"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","No","177    ","177","19"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","Yes","178    ","178","274"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","No","178    ","178","52"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","Yes","180    ","180","228"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","No","180    ","180","55"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","Yes","181    ","181","257"
"South Whatcom Fire Authority Proposition No. 2016-1 General Obligation Bonds","WM","No","181    ","181","90"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","DG","LEVY....YES","Total","-1","22"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","DG","LEVY....NO","Total","-1","12"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","DG","LEVY....YES","PRECINCT 211","211","7"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","DG","LEVY....NO","PRECINCT 211","211","2"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","DG","LEVY....YES","PRECINCT 308","308","15"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","DG","LEVY....NO","PRECINCT 308","308","10"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....YES","Total","-1","233"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....NO","Total","-1","90"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....YES","Coulee City 005","5","106"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....NO","Coulee City 005","5","37"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....YES","Coulee Cty Rur W 006","6","28"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....NO","Coulee Cty Rur W 006","6","20"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....YES","Hartline 019","19","33"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....NO","Hartline 019","19","11"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....YES","Hartline Rural S 020(*)","20","0"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....NO","Hartline Rural S 020(*)","20","0"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....YES","North Banks Lake 037(*)","37","0"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....NO","North Banks Lake 037(*)","37","0"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....YES","Coulee Cty Rur E 062","62","7"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....NO","Coulee Cty Rur E 062","62","4"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....YES","Coulee Cty Rur N 072","72","36"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....NO","Coulee Cty Rur N 072","72","9"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....YES","Hartline Rural N 073","73","11"
"COULEE - HARTLINE SD PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","GR","LEVY....NO","Hartline Rural N 073","73","6"
"Soap Lake School Dist #156 PROPOSITION NO. 1 A Four Year Replacement Levy for Education Programs, Maintenance and Operations:","GR","YES","Total","-1","383"
"Soap Lake School Dist #156 PROPOSITION NO. 1 A Four Year Replacement Levy for Education Programs, Maintenance and Operations:","GR","NO","Total","-1","306"
"Soap Lake School Dist #156 PROPOSITION NO. 1 A Four Year Replacement Levy for Education Programs, Maintenance and Operations:","GR","YES","Ephrata Rural (*)","14","0"
"Soap Lake School Dist #156 PROPOSITION NO. 1 A Four Year Replacement Levy for Education Programs, Maintenance and Operations:","GR","NO","Ephrata Rural (*)","14","0"
"Soap Lake School Dist #156 PROPOSITION NO. 1 A Four Year Replacement Levy for Education Programs, Maintenance and Operations:","GR","YES","Lakeview Park 021(*)","21","0"
"Soap Lake School Dist #156 PROPOSITION NO. 1 A Four Year Replacement Levy for Education Programs, Maintenance and Operations:","GR","NO","Lakeview Park 021(*)","21","0"
"Soap Lake School Dist #156 PROPOSITION NO. 1 A Four Year Replacement Levy for Education Programs, Maintenance and Operations:","GR","YES","Soap Lake 1 047","47","93"
"Soap Lake School Dist #156 PROPOSITION NO. 1 A Four Year Replacement Levy for Education Programs, Maintenance and Operations:","GR","NO","Soap Lake 1 047","47","62"
"Soap Lake School Dist #156 PROPOSITION NO. 1 A Four Year Replacement Levy for Education Programs, Maintenance and Operations:","GR","YES","Soap Lake Rur E ","48","24"
"Soap Lake School Dist #156 PROPOSITION NO. 1 A Four Year Replacement Levy for Education Programs, Maintenance and Operations:","GR","NO","Soap Lake Rur E ","48","19"
"Soap Lake School Dist #156 PROPOSITION NO. 1 A Four Year Replacement Levy for Education Programs, Maintenance and Operations:","GR","YES","Soap Lake 2 052","52","102"
"Soap Lake School Dist #156 PROPOSITION NO. 1 A Four Year Replacement Levy for Education Programs, Maintenance and Operations:","GR","NO","Soap Lake 2 052","52","54"
"Soap Lake School Dist #156 PROPOSITION NO. 1 A Four Year Replacement Levy for Education Programs, Maintenance and Operations:","GR","YES","Soap Lake Rur W ","71","127"
"Soap Lake School Dist #156 PROPOSITION NO. 1 A Four Year Replacement Levy for Education Programs, Maintenance and Operations:","GR","NO","Soap Lake Rur W ","71","125"
"Grant County Fire Dist #13 PROPOSITION NO. 1 Proposition Authorizing Property Tax Levy for Fire Protection And Emergency Medical Services","GR","Approved","Total","-1","251"
"Grant County Fire Dist #13 PROPOSITION NO. 1 Proposition Authorizing Property Tax Levy for Fire Protection And Emergency Medical Services","GR","Rejected","Total","-1","144"
"Grant County Fire Dist #13 PROPOSITION NO. 1 Proposition Authorizing Property Tax Levy for Fire Protection And Emergency Medical Services","GR","Approved","Block 71 003","3","41"
"Grant County Fire Dist #13 PROPOSITION NO. 1 Proposition Authorizing Property Tax Levy for Fire Protection And Emergency Medical Services","GR","Rejected","Block 71 003","3","29"
"Grant County Fire Dist #13 PROPOSITION NO. 1 Proposition Authorizing Property Tax Levy for Fire Protection And Emergency Medical Services","GR","Approved","Ephrata Rural ","14","92"
"Grant County Fire Dist #13 PROPOSITION NO. 1 Proposition Authorizing Property Tax Levy for Fire Protection And Emergency Medical Services","GR","Rejected","Ephrata Rural ","14","43"
"Grant County Fire Dist #13 PROPOSITION NO. 1 Proposition Authorizing Property Tax Levy for Fire Protection And Emergency Medical Services","GR","Approved","McConihe 1 028","28","0"
"Grant County Fire Dist #13 PROPOSITION NO. 1 Proposition Authorizing Property Tax Levy for Fire Protection And Emergency Medical Services","GR","Rejected","McConihe 1 028","28","0"
"Grant County Fire Dist #13 PROPOSITION NO. 1 Proposition Authorizing Property Tax Levy for Fire Protection And Emergency Medical Services","GR","Approved","McConihe 2 063","63","0"
"Grant County Fire Dist #13 PROPOSITION NO. 1 Proposition Authorizing Property Tax Levy for Fire Protection And Emergency Medical Services","GR","Rejected","McConihe 2 063","63","0"
"Grant County Fire Dist #13 PROPOSITION NO. 1 Proposition Authorizing Property Tax Levy for Fire Protection And Emergency Medical Services","GR","Approved","Greenfield 065","65","25"
"Grant County Fire Dist #13 PROPOSITION NO. 1 Proposition Authorizing Property Tax Levy for Fire Protection And Emergency Medical Services","GR","Rejected","Greenfield 065","65","15"
"Grant County Fire Dist #13 PROPOSITION NO. 1 Proposition Authorizing Property Tax Levy for Fire Protection And Emergency Medical Services","GR","Approved","Ephrata Rural E","74","93"
"Grant County Fire Dist #13 PROPOSITION NO. 1 Proposition Authorizing Property Tax Levy for Fire Protection And Emergency Medical Services","GR","Rejected","Ephrata Rural E","74","57"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","Total","-1","1339"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","Total","-1","841"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","DODGE VALLEY","121","124"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","DODGE VALLEY","121","61"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","HARMONY","129","24"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","HARMONY","129","18"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","SHELTER BAY","149","273"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","SHELTER BAY","149","180"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","SNEE OOSH","150","201"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","SNEE OOSH","150","175"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","SWINOMISH","153","364"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","SWINOMISH","153","132"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","WHITNEY(*)","157","0"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","WHITNEY(*)","157","0"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","PADILLA(*)","174","0"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","PADILLA(*)","174","0"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","LA CONNER","801","257"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","LA CONNER","801","187"
"Grant County Fire Dist #13 PROPOSITION NO. 2 BONDS TO CONSTRUCT, RENOVATE AND EXPAND FIRE PROTECTION FACILITIES","GR","Approved","Total","-1","224"
"Grant County Fire Dist #13 PROPOSITION NO. 2 BONDS TO CONSTRUCT, RENOVATE AND EXPAND FIRE PROTECTION FACILITIES","GR","Rejected","Total","-1","170"
"Grant County Fire Dist #13 PROPOSITION NO. 2 BONDS TO CONSTRUCT, RENOVATE AND EXPAND FIRE PROTECTION FACILITIES","GR","Approved","Block 71 003","3","40"
"Grant County Fire Dist #13 PROPOSITION NO. 2 BONDS TO CONSTRUCT, RENOVATE AND EXPAND FIRE PROTECTION FACILITIES","GR","Rejected","Block 71 003","3","30"
"Grant County Fire Dist #13 PROPOSITION NO. 2 BONDS TO CONSTRUCT, RENOVATE AND EXPAND FIRE PROTECTION FACILITIES","GR","Approved","Ephrata Rural ","14","81"
"Grant County Fire Dist #13 PROPOSITION NO. 2 BONDS TO CONSTRUCT, RENOVATE AND EXPAND FIRE PROTECTION FACILITIES","GR","Rejected","Ephrata Rural ","14","53"
"Grant County Fire Dist #13 PROPOSITION NO. 2 BONDS TO CONSTRUCT, RENOVATE AND EXPAND FIRE PROTECTION FACILITIES","GR","Approved","McConihe 1 028","28","0"
"Grant County Fire Dist #13 PROPOSITION NO. 2 BONDS TO CONSTRUCT, RENOVATE AND EXPAND FIRE PROTECTION FACILITIES","GR","Rejected","McConihe 1 028","28","0"
"Grant County Fire Dist #13 PROPOSITION NO. 2 BONDS TO CONSTRUCT, RENOVATE AND EXPAND FIRE PROTECTION FACILITIES","GR","Approved","McConihe 2 063","63","0"
"Grant County Fire Dist #13 PROPOSITION NO. 2 BONDS TO CONSTRUCT, RENOVATE AND EXPAND FIRE PROTECTION FACILITIES","GR","Rejected","McConihe 2 063","63","0"
"Grant County Fire Dist #13 PROPOSITION NO. 2 BONDS TO CONSTRUCT, RENOVATE AND EXPAND FIRE PROTECTION FACILITIES","GR","Approved","Greenfield 065","65","23"
"Grant County Fire Dist #13 PROPOSITION NO. 2 BONDS TO CONSTRUCT, RENOVATE AND EXPAND FIRE PROTECTION FACILITIES","GR","Rejected","Greenfield 065","65","17"
"Grant County Fire Dist #13 PROPOSITION NO. 2 BONDS TO CONSTRUCT, RENOVATE AND EXPAND FIRE PROTECTION FACILITIES","GR","Approved","Ephrata Rural E","74","80"
